Customer ID,Recency,Frequency,Monetary,log_r,log_f,log_m,Cluster
15692,29,1,191.04,3.3672958299864737,0.0,5.2524828302042375,1
15693,660,1,37.5,6.492239835020472,0.0,3.624340932976365,2
15694,1,23,9963.47999999999,0.0,3.1354942159291497,9.206681687143881,4
15695,267,4,1131.0399999999995,5.58724865840025,1.3862943611198906,7.0308928424226425,3
15696,34,13,3881.219999999997,3.5263605246161616,2.5649493574615367,8.263904816183318,4
15697,690,1,246.75,6.536691597591305,0.0,5.50837567831359,2
15698,625,1,46.2,6.437751649736401,0.0,3.8329797980876936,2
15699,18,1,309.65,2.8903717578961645,0.0,5.73544262738407,1
15700,173,2,696.6799999999997,5.153291594497778,0.6931471805599453,6.5463261948635845,3
15701,3,4,1528.9999999999998,1.0986122886681098,1.3862943611198906,7.332369205929062,1
15703,265,1,211.5,5.579729825986222,0.0,5.354224998486333,2
15704,141,6,3734.6600000000017,4.948759890378168,1.791759469228055,8.225412062633538,3
15705,202,1,143.10000000000005,5.308267697401205,0.0,4.9635436865624065,2
15706,64,4,1060.56,4.158883083359672,1.3862943611198906,6.966552349490594,3
15707,36,4,916.98,3.58351893845611,1.3862943611198906,6.8210856617678,1
15708,41,9,3887.15,3.7135720667043084,2.19722457733622,8.265431520280009,4
15709,284,2,327.85,5.648974238161206,0.6931471805599453,5.7925561867096285,2
15710,418,1,898.8700000000003,6.035481432524756,0.0,6.801138418898496,2
15711,557,2,420.25000000000006,6.322565239927285,0.6931471805599453,6.040849772288724,2
15712,10,12,3472.409999999999,2.302585092994046,2.4849066497880004,8.152604156366058,4
15713,144,4,839.6400000000003,4.969813299576002,1.3862943611198906,6.732973228545807,3
15714,12,5,783.9600000000003,2.4849066497880004,1.6094379124341005,6.66435799864066,1
15715,556,5,658.0200000000002,6.320768294250582,1.6094379124341005,6.4892353260001725,3
15716,146,11,2482.7399999999993,4.9836066217083355,2.3978952727983707,7.817118067983593,3
15717,235,5,607.0000000000001,5.45958551414416,1.6094379124341005,6.4085287910594975,3
15718,541,1,293.79,6.293419278846482,0.0,5.682865226400813,2
15719,33,31,10194.319999999936,3.49650756146648,3.4339872044851463,9.229585981421618,4
15720,25,2,739.2199999999998,3.218875824868201,0.6931471805599453,6.605595576238517,1
15721,12,1,471.3999999999999,2.4849066497880004,0.0,6.155706990502031,1
15722,36,11,5234.000000000001,3.58351893845611,2.3978952727983707,8.562931083090094,4
15723,365,4,930.7000000000003,5.899897353582492,1.3862943611198906,6.835936991191665,3
15724,202,3,310.85,5.308267697401205,1.0986122886681098,5.739310480715346,2
15725,16,1,415.25000000000006,2.772588722239781,0.0,6.028880748493403,1
15726,391,1,321.91000000000014,5.968707559985366,0.0,5.7742720033705455,2
15727,17,15,9371.709999999986,2.8332133440562166,2.7080502011022096,9.145450855913765,4
15728,380,2,544.6,5.9401712527204324,0.6931471805599453,6.30005158023966,2
15729,213,3,192.55,5.3612921657094255,1.0986122886681098,5.260355860260918,2
15730,66,5,1726.5800000000006,4.189654742026425,1.6094379124341005,7.453897852275512,3
15731,554,1,125.3,6.317164686747284,0.0,4.830710861902023,2
15732,213,10,1543.9700000000007,5.3612921657094255,2.302585092994046,7.342112300344143,3
15733,283,1,162.3,5.645446897643237,0.0,5.089446474520545,2
15734,115,4,2263.300000000001,4.74493212836325,1.3862943611198906,7.72457920423568,3
15735,422,1,327.67999999999995,6.045005314036013,0.0,5.792037522411087,2
15736,436,2,1767.120000000001,6.077642243349033,0.6931471805599453,7.4771063817285714,3
15737,15,8,1188.1199999999994,2.7080502011022096,2.079441541679836,7.080127504922423,1
15738,19,41,13043.320000000007,2.9444389791664403,3.7135720667043084,9.476031404302246,4
15739,67,1,449.12000000000006,4.204692619390967,0.0,6.107290112613572,2
15740,50,1,154.88000000000005,3.912023005428147,0.0,5.042650623528266,2
15741,459,2,208.62,6.129050210060545,0.6931471805599453,5.340514415247825,2
15742,620,1,156.87,6.429719478039137,0.0,5.055417436868148,2
15743,17,4,775.9600000000003,2.8332133440562166,1.3862943611198906,6.654100972462905,1
15744,78,1,34.8,4.356708826689592,0.0,3.5496173867804286,2
15745,20,4,1094.59,2.9957322735539913,1.3862943611198906,6.998135142910732,1
15746,135,1,196.88,4.90527477843843,0.0,5.2825944060828,2
15747,13,9,2499.8099999999995,2.5649493574615367,2.19722457733622,7.8239700079681445,4
15748,41,3,609.8100000000002,3.7135720667043084,1.0986122886681098,6.413147433238981,1
15749,236,3,44534.3,5.4638318050256105,1.0986122886681098,10.704014957767814,3
15750,3,18,6452.989999999984,1.0986122886681098,2.8903717578961645,8.772298868267814,4
15751,461,11,1380.4400000000005,6.133398042996649,2.3978952727983707,7.230157567912105,3
15752,40,9,3924.910000000008,3.688879454113936,2.19722457733622,8.27509870001731,4
15753,305,1,79.2,5.720311776607412,0.0,4.37197629882038,2
15754,52,9,3037.6099999999988,3.951243718581428,2.19722457733622,8.018826300984863,4
15755,11,17,5993.119999999988,2.3978952727983707,2.8332133440562166,8.698367423618308,4
15756,62,4,528.0099999999993,4.127134385045092,1.3862943611198906,6.269115222920853,1
15757,66,6,2940.3599999999988,4.189654742026425,1.791759469228055,7.986287301816055,3
15758,25,1,205.25,3.218875824868201,0.0,5.324228748332538,1
15759,219,7,830.93,5.389071729816501,1.9459101490553128,6.722545555447001,3
15761,443,1,143.04999999999995,6.093569770045137,0.0,4.963194219496119,2
15762,66,2,583.75,4.189654742026425,0.6931471805599453,6.369472808983108,1
15763,32,2,1086.92,3.4657359027997265,0.6931471805599453,6.9911032873566965,1
15764,89,8,4503.080000000001,4.48863636973214,2.079441541679836,8.412516886077581,3
15765,667,1,370.6299999999998,6.502790045915622,0.0,5.915204260386118,2
15766,65,3,831.0600000000003,4.174387269895637,1.0986122886681098,6.722701994415063,1
15768,116,34,15308.889999999998,4.7535901911063645,3.5263605246161616,9.63618898439044,4
15769,8,46,88612.51999999997,2.079441541679836,3.828641396489095,11.392028435865038,4
15770,613,1,321.4500000000001,6.4183649359362125,0.0,5.772842010587696,2
15771,605,3,1006.54,6.405228458030843,1.0986122886681098,6.914273985969253,3
15772,419,1,280.88,6.037870919922137,0.0,5.637927531860178,2
15773,6,2,774.5200000000002,1.791759469228055,0.6931471805599453,6.652243482635198,1
15774,69,6,1287.0900000000004,4.23410650459726,1.791759469228055,7.160139135221063,3
15775,246,2,150.5,5.5053315359323625,0.6931471805599453,5.01396308418893,2
15776,134,1,241.62,4.897839799950911,0.0,5.487366244091418,2
15777,242,7,1762.61,5.488937726156687,1.9459101490553128,7.474550944086435,3
15778,432,1,307.9500000000001,6.068425588244112,0.0,5.7299374321330525,2
15779,464,2,124.08,6.139884552226255,0.6931471805599453,4.820926518868284,2
15780,184,3,475.28000000000014,5.214935757608987,1.0986122886681098,6.163904104047487,3
15781,26,3,345.4600000000001,3.258096538021482,1.0986122886681098,5.844876862265139,1
15782,10,4,4014.1,2.302585092994046,1.3862943611198906,8.297568441851146,4
15783,11,1,246.3,2.3978952727983707,0.0,5.506550305126492,1
15784,468,2,848.3299999999998,6.148468295917647,0.6931471805599453,6.743269711035709,3
15785,33,16,5969.929999999995,3.49650756146648,2.772588722239781,8.694490481024772,4
15786,47,5,8501.619999999994,3.8501476017100575,1.6094379124341005,9.048012012554072,4
15787,27,3,933.26,3.2958368660043287,1.0986122886681098,6.838683832979717,1
15788,509,1,221.83,6.2324480165505225,0.0,5.401911322758144,2
15789,359,6,1962.009999999999,5.883322388488279,1.791759469228055,7.581724736952277,3
15790,11,1,218.75,2.3978952727983707,0.0,5.387929525237722,1
15791,44,5,3608.340000000001,3.7841896339182615,1.6094379124341005,8.191003111775933,3
15792,400,2,933.8400000000003,5.991464547107983,0.6931471805599453,6.839305117344407,3
15793,15,8,2399.57,2.7080502011022096,2.079441541679836,7.783044833617105,4
15794,737,2,777.0,6.6025878921893355,0.6931471805599453,6.655440350367647,2
15795,150,8,1979.87,5.010635294096256,2.079441541679836,7.590786464967437,3
15796,2,17,5170.629999999997,0.6931471805599453,2.8332133440562166,8.550749816945068,4
15797,114,5,2806.08,4.736198448394496,1.6094379124341005,7.939543770590991,3
15798,493,3,1535.3700000000006,6.200509174042691,1.0986122886681098,7.336526673320536,3
15799,76,4,1421.3399999999995,4.330733340286331,1.3862943611198906,7.25935536759809,3
15800,108,7,1227.07,4.68213122712422,1.9459101490553128,7.112384492798389,3
15801,47,3,1063.95,3.8501476017100575,1.0986122886681098,6.969743676316205,1
15803,52,4,1929.66,3.951243718581428,1.3862943611198906,7.565099100576805,3
15804,1,13,4206.3899999999985,0.0,2.5649493574615367,8.344360076643008,4
15805,24,30,10148.929999999997,3.1780538303479458,3.4011973816621555,9.225123560193778,4
15806,47,3,784.5799999999998,3.8501476017100575,1.0986122886681098,6.665148542754662,1
15807,51,5,1817.52,3.9318256327243257,1.6094379124341005,7.505228213473678,3
15808,307,21,17180.250000000044,5.726847747587197,3.0445224377234235,9.751515747236796,4
15809,37,7,1274.440000000001,3.610917912644224,1.9459101490553128,7.150262145422791,3
15810,79,8,2999.04,4.3694478524670215,2.079441541679836,8.006047516439322,3
15811,23,7,3392.5499999999993,3.1354942159291497,1.9459101490553128,8.12933712999393,4
15812,108,12,5201.469999999998,4.68213122712422,2.4849066497880004,8.55669655692727,4
15813,208,2,1303.91,5.337538079701318,0.6931471805599453,7.17312272169981,3
15814,17,6,2634.44,2.8332133440562166,1.791759469228055,7.876425914669932,4
15815,64,5,2100.6,4.158883083359672,1.6094379124341005,7.6499782971886745,3
15816,543,2,144.14999999999995,6.297109319933934,0.6931471805599453,4.970854424084411,2
15817,421,3,2766.4,6.042632833682381,1.0986122886681098,7.925302114929027,3
15818,589,1,340.49999999999994,6.3784261836515865,0.0,5.8304151255895675,2
15819,50,10,3934.7900000000013,3.912023005428147,2.302585092994046,8.277612792210142,4
15820,320,1,206.98,5.768320995793773,0.0,5.332622170240027,2
15821,45,2,570.9600000000003,3.80666248977032,0.6931471805599453,6.347319154662813,1
15822,4,6,1840.0599999999995,1.3862943611198906,1.791759469228055,7.517553458767032,4
15823,730,2,3867.1699999999987,6.593044534142437,0.6931471805599453,8.260278252368446,3
15824,454,2,890.9399999999998,6.118097198041347,0.6931471805599453,6.792277085136025,3
15825,173,1,532.9399999999998,5.153291594497778,0.0,6.2784088474728525,2
15826,57,4,2598.28,4.043051267834549,1.3862943611198906,7.8626049666349145,3
15827,74,28,3603.1400000000012,4.30406509320417,3.332204510175204,8.189560966501665,4
15828,376,1,1108.8199999999997,5.929589143389895,0.0,7.011051665791003,2
15829,100,2,636.1400000000001,4.605170185988092,0.6931471805599453,6.45541866490216,1
15830,38,1,576.0,3.6375861597263857,0.0,6.356107660695892,1
15831,59,3,794.6399999999996,4.07753744390572,1.0986122886681098,6.6778891819071005,1
15832,255,1,836.79,5.541263545158426,0.0,6.729573142952447,2
15833,738,1,80.4,6.6039438246004725,0.0,4.3870141761849215,2
15834,71,7,3761.8899999999935,4.262679877041316,1.9459101490553128,8.232676769667401,3
15835,45,4,954.0899999999997,3.80666248977032,1.3862943611198906,6.860758006621225,1
15836,51,1,137.37,3.9318256327243257,0.0,4.922678015337113,2
15837,65,2,777.01,4.174387269895637,0.6931471805599453,6.655453220297701,1
15838,12,34,73205.49999999993,2.4849066497880004,3.5263605246161616,11.201025833738811,4
15839,34,3,1048.49,3.5263605246161616,1.0986122886681098,6.955106312862062,1
15840,59,2,355.55999999999995,4.07753744390572,0.6931471805599453,5.873694011373473,1
15841,73,9,2742.4099999999994,4.290459441148391,2.19722457733622,7.9165923748378875,3
15842,394,2,548.8000000000002,5.976350909297934,0.6931471805599453,6.307734076411675,2
15843,304,1,118.95,5.717027701406223,0.0,4.778703236748966,2
15844,47,1,130.74,3.8501476017100575,0.0,4.873210618184584,2
15845,18,11,4426.279999999999,2.8903717578961645,2.3978952727983707,8.395314781149544,4
15846,386,1,107.01,5.955837369464831,0.0,4.67292228803891,2
15847,39,5,822.5700000000003,3.6635616461296463,1.6094379124341005,6.712433585401162,1
15848,622,1,137.99000000000004,6.432940092739179,0.0,4.9271812187634625,2
15850,20,6,1006.7500000000003,2.9957322735539913,1.791759469228055,6.914482599731564,1
15851,527,1,109.73,6.267200548541362,0.0,4.698022803002708,2
15852,187,3,257.26,5.231108616854587,1.0986122886681098,5.550087246650571,2
15853,52,1,110.79999999999997,3.951243718581428,0.0,4.707726774313183,2
15854,5,21,5578.2799999999925,1.6094379124341005,3.0445224377234235,8.626635764130894,4
15855,137,6,1052.7200000000003,4.919980925828125,1.791759469228055,6.959132569841884,3
15856,5,52,32274.690000000137,1.6094379124341005,3.951243718581428,10.382038610711325,4
15857,19,2,570.48,2.9444389791664403,0.6931471805599453,6.3464781117200495,1
15858,16,13,3552.409999999992,2.772588722239781,2.5649493574615367,8.175381525378695,4
15859,433,1,438.46,6.07073772800249,0.0,6.083268587583018,2
15860,41,17,2358.8000000000047,3.7135720667043084,2.8332133440562166,7.765908294126352,4
15861,13,12,4360.900000000003,2.5649493574615367,2.4849066497880004,8.380433737059336,4
15862,9,13,2507.1400000000017,2.19722457733622,2.5649493574615367,7.82689794023691,4
15863,26,5,355.09999999999985,3.258096538021482,1.6094379124341005,5.872399439949043,1
15864,23,7,2180.76,3.1354942159291497,1.9459101490553128,7.687428718881169,4
15865,41,5,2241.42,3.7135720667043084,1.6094379124341005,7.714864872572675,3
15866,102,1,211.88999999999996,4.624972813284272,0.0,5.35606727208894,2
15867,6,31,8869.869999999979,1.791759469228055,3.4339872044851463,9.090415419051912,4
15868,584,1,94.53,6.369900982828227,0.0,4.548917244437293,2
15869,278,3,321.11,5.627621113690636,1.0986122886681098,5.771783743556661,2
15870,33,4,857.4599999999997,3.49650756146648,1.3862943611198906,6.753974530721759,1
15871,438,1,33.1,6.082218910376446,0.0,3.4995332823830174,2
15872,15,4,729.25,2.7080502011022096,1.3862943611198906,6.592016608747832,1
15873,500,4,313.92,6.214608098422191,1.3862943611198906,5.7491381763769995,2
15874,64,21,11284.76,4.158883083359672,3.0445224377234235,9.331208421856678,4
15875,647,1,108.52,6.472346294500902,0.0,4.686934487790731,2
15876,410,2,1449.14,6.016157159698354,0.6931471805599453,7.278725556010918,3
15877,2,2,490.33,0.6931471805599453,0.6931471805599453,6.195078633813687,1
15878,562,2,330.76999999999987,6.331501849893692,0.6931471805599453,5.801423269798808,2
15879,405,4,1137.8000000000004,6.003887067106539,1.3862943611198906,7.036851852316548,3
15880,370,1,329.0299999999998,5.913503005638269,0.0,5.796148932018569,2
15881,313,5,501.38999999999993,5.746203190540153,1.6094379124341005,6.217384241368944,3
15882,199,8,1122.38,5.293304824724492,2.079441541679836,7.023206709670119,3
15883,3,2,396.48,1.0986122886681098,0.6931471805599453,5.9826255984407775,1
15884,433,2,244.6,6.07073772800249,0.6931471805599453,5.499624223253073,2
15885,94,13,1921.82,4.543294782270004,2.5649493574615367,7.561027932699204,3
15886,61,4,1052.8700000000003,4.110873864173311,1.3862943611198906,6.9592750477224365,3
15887,407,3,1027.15,6.008813185442595,1.0986122886681098,6.93454325573852,3
15888,81,3,423.49,4.394449154672439,1.0986122886681098,6.048529901062437,1
15889,157,8,1407.0500000000006,5.056245805348309,2.079441541679836,7.24925059308568,3
15890,395,5,535.65,5.978885764901122,1.6094379124341005,6.283480962708567,3
15891,227,1,509.13,5.424950017481403,0.0,6.2327033866912815,2
15892,670,1,128.20000000000005,6.507277712385013,0.0,4.85359154448657,2
15893,482,1,305.2800000000001,6.177944114050599,0.0,5.721229388259922,2
15894,254,2,257.6,5.5373342670185375,0.6931471805599453,5.551407994230199,2
15895,150,1,179.17,5.010635294096256,0.0,5.188335075811807,2
15897,195,2,208.59,5.272999558563747,0.6931471805599453,5.3403706027790365,2
15898,2,25,4992.699999999993,0.6931471805599453,3.218875824868201,8.51573212457772,4
15899,369,1,56.25,5.910796644040527,0.0,4.0298060410845284,2
15900,24,4,886.5699999999998,3.1780538303479458,1.3862943611198906,6.787360084607853,1
15901,17,6,667.8899999999996,2.8332133440562166,1.791759469228055,6.504123489318261,1
15902,381,1,145.01,5.942799375126701,0.0,4.976802705559804,2
15903,10,12,8939.840000000002,2.302585092994046,2.4849066497880004,9.098272970915682,4
15904,9,1,164.68,2.19722457733622,0.0,5.1040041969017045,1
15905,544,1,114.69,6.298949246855942,0.0,4.742232836376432,2
15906,20,10,2530.189999999999,2.9957322735539913,2.302585092994046,7.836049677716019,4
15907,4,3,881.8699999999997,1.3862943611198906,1.0986122886681098,6.78204465285323,1
15908,491,2,758.62,6.1964441277945195,0.6931471805599453,6.631500993262657,2
15909,174,1,191.94,5.159055299214528,0.0,5.257182823189481,2
15910,1,15,2661.169999999999,0.0,2.7080502011022096,7.886521154694314,4
15911,624,8,1683.7900000000013,6.436150368369428,2.079441541679836,7.42880248393831,3
15912,179,9,1074.6999999999996,5.187385805840755,2.19722457733622,6.979796831847107,3
15913,535,1,6.300000000000002,6.282266746896006,0.0,1.8405496333974871,2
15914,379,2,205.99,5.937536205082426,0.6931471805599453,5.327827623921976,2
15915,402,1,364.23999999999984,5.996452088619021,0.0,5.897812991026528,2
15916,17,13,3145.239999999997,2.8332133440562166,2.5649493574615367,8.053645477828681,4
15917,248,5,530.1699999999997,5.513428746164983,1.6094379124341005,6.273197709832353,3
15918,191,3,582.8799999999999,5.25227342804663,1.0986122886681098,6.3679813332602535,3
15919,20,2,525.6899999999996,2.9957322735539913,0.6931471805599453,6.264711685388438,1
15920,155,8,565.1900000000005,5.043425116919247,2.079441541679836,6.337161957801765,3
15921,173,4,765.6099999999999,5.153291594497778,1.3862943611198906,6.640672901704434,3
15922,374,1,369.5,5.924255797414531,0.0,5.912150740388256,2
15923,373,1,127.08000000000004,5.921578419643817,0.0,4.844816809401316,2
15924,732,1,102.82,6.595780513961311,0.0,4.632979886627358,2
15925,195,1,207.15,5.272999558563747,0.0,5.333443168523411,2
15926,543,1,134.44,6.297109319933934,0.0,4.901118002856905,2
15927,648,1,106.54000000000002,6.4738906963522735,0.0,4.668520501488854,2
15928,657,1,293.53,6.48768401848461,0.0,5.681979848695357,2
15929,645,1,594.0,6.4692503167957724,0.0,6.386879319362644,2
15930,68,1,426.63000000000005,4.219507705176107,0.0,6.055917127052715,2
15931,429,1,239.9,6.061456918928018,0.0,5.480222169845649,2
15932,5,8,2495.870000000001,1.6094379124341005,2.079441541679836,7.822392644799602,4
15933,22,3,1107.4600000000003,3.0910424533583165,1.0986122886681098,7.009824383885553,1
15934,418,2,2190.6600000000008,6.035481432524756,0.6931471805599453,7.691958147270784,3
15935,240,1,108.04,5.48063892334199,0.0,4.682501528924415,2
15936,380,2,282.79,5.9401712527204324,0.6931471805599453,5.6447045727182905,2
15937,65,1,145.35,4.174387269895637,0.0,4.979144627004884,2
15938,113,9,734.81,4.727387818712341,2.19722457733622,6.599611962393713,3
15939,90,15,9004.839999999998,4.499809670330264,2.7080502011022096,9.105517489545486,4
15940,312,1,35.8,5.7430031878094825,0.0,3.5779478934066544,2
15941,638,1,405.0,6.45833828334479,0.0,6.003887067106539,2
15942,134,1,337.43999999999994,4.897839799950911,0.0,5.821387716730463,2
15943,650,2,271.29,6.476972362889682,0.6931471805599453,5.603188359420499,2
15944,277,4,2164.24,5.6240175061873385,1.3862943611198906,7.6798245395469165,3
15945,366,4,646.2700000000002,5.902633333401367,1.3862943611198906,6.471217373119395,3
15946,503,3,2304.18,6.220590170099739,1.0986122886681098,7.742480143764182,3
15947,83,1,1708.2400000000002,4.418840607796597,0.0,7.44321887969966,1
15948,9,3,1509.0899999999995,2.19722457733622,1.0986122886681098,7.319262099136443,1
15949,17,2,364.72,2.8332133440562166,0.6931471805599453,5.899129935905186,1
15950,32,10,7120.910000000009,3.4657359027997265,2.302585092994046,8.870790805227914,4
15951,9,3,1013.17,2.19722457733622,1.0986122886681098,6.92083930853006,1
15952,34,4,781.9099999999999,3.5263605246161616,1.3862943611198906,6.6617396444079375,1
15953,16,18,3440.34,2.772588722239781,2.8903717578961645,8.143325582692674,4
15954,590,1,187.8,6.380122536899765,0.0,5.235377566774162,2
15955,25,22,8085.980000000004,3.218875824868201,3.0910424533583165,8.997886976786825,4
15956,552,2,617.5999999999998,6.313548046277095,0.6931471805599453,6.425840998710567,2
15957,32,3,921.25,3.4657359027997265,1.0986122886681098,6.825731443503545,1
15958,75,4,462.11999999999983,4.31748811353631,1.3862943611198906,6.135824597614818,1
15959,683,3,542.8899999999999,6.52649485957079,1.0986122886681098,6.2969067211433085,3
15960,375,4,410.94999999999993,5.9269260259704115,1.3862943611198906,6.018471552594509,3
15961,380,1,451.29,5.9401712527204324,0.0,6.112110148377843,2
15962,450,1,289.48,6.1092475827643655,0.0,5.668086209997928,2
15963,20,2,470.76000000000016,2.9957322735539913,0.6931471805599453,6.1543484100094625,1
15964,664,1,269.21000000000004,6.498282149476434,0.0,5.595491744183162,2
15965,18,13,2771.94,2.8903717578961645,2.5649493574615367,7.927302715053892,4
15966,451,1,426.53,6.1114673395026795,0.0,6.055682704434547,2
15967,24,12,2966.0000000000005,3.1780538303479458,2.4849066497880004,7.994969522697878,4
15968,389,1,401.79999999999984,5.963579343618447,0.0,5.9959544523808335,2
15969,3,5,1127.0500000000004,1.0986122886681098,1.6094379124341005,7.027358878627969,1
15970,304,2,1017.3199999999997,5.717027701406223,0.6931471805599453,6.924926997490456,3
15971,18,18,5897.88,2.8903717578961645,2.8903717578961645,8.682348243288281,4
15972,457,5,1769.3300000000015,6.124683390894206,1.6094379124341005,7.478356222833457,3
15973,367,2,665.62,5.9053618480545715,0.6931471805599453,6.500718937132487,2
15974,40,7,3442.1500000000005,3.688879454113936,1.9459101490553128,8.143851555136287,4
15975,85,1,371.00999999999993,4.442651256490317,0.0,5.916229016422075,2
15976,166,6,1680.3100000000024,5.111987788356544,1.791759469228055,7.426733579184406,3
15977,18,2,1054.7299999999998,2.8903717578961645,0.6931471805599453,6.961040088985372,1
15978,78,3,3279.4200000000014,4.356708826689592,1.0986122886681098,8.09542185647376,3
15979,603,1,329.22,6.401917196727187,0.0,5.796726220298939,2
15980,89,7,6543.680000000001,4.48863636973214,1.9459101490553128,8.78625497733145,3
15981,25,21,9362.77,3.218875824868201,3.0445224377234235,9.144496465860923,4
15982,606,1,324.51,6.406879986069313,0.0,5.782316352310307,2
15983,23,8,3110.3699999999994,3.1354942159291497,2.079441541679836,8.042496969157877,4
15984,3,30,8393.019999999984,1.0986122886681098,3.4011973816621555,9.035155687018149,4
15985,124,7,2715.2799999999993,4.820281565605037,1.9459101490553128,7.906650357805488,3
15986,31,2,354.42000000000013,3.4339872044851463,0.6931471805599453,5.870482650547199,1
15987,13,8,1535.9900000000007,2.5649493574615367,2.079441541679836,7.336930403269759,4
15988,20,3,736.3900000000003,2.9957322735539913,1.0986122886681098,6.601759869690403,1
15989,376,2,368.30999999999983,5.929589143389895,0.6931471805599453,5.908924974860858,2
15990,45,7,1997.75,3.80666248977032,1.9459101490553128,7.599776826254572,3
15991,535,1,150.54999999999995,6.282266746896006,0.0,5.014295254927743,2
15992,4,3,896.5999999999998,1.3862943611198906,1.0986122886681098,6.798609831721339,1
15993,9,7,2768.970000000001,2.19722457733622,1.9459101490553128,7.926230688876085,4
15994,55,3,1175.68,4.007333185232471,1.0986122886681098,7.069601982586706,1
15995,415,1,694.5400000000003,6.028278520230697,0.0,6.543249755928216,2
15996,89,7,1386.4,4.48863636973214,1.9459101490553128,7.234465738401396,3
15998,37,16,8274.139999999985,3.610917912644224,2.772588722239781,9.020890267351977,4
15999,736,1,20.4,6.601230118728878,0.0,3.0155349008501706,2
16000,3,3,12393.7,1.0986122886681098,1.0986122886681098,9.42494355796849,4
16001,382,1,583.39,5.945420608606575,0.0,6.36885591638853,2
16002,626,1,169.20999999999995,6.439350371100098,0.0,5.131140547080535,2
16003,30,10,5613.829999999997,3.4011973816621555,2.302585092994046,8.632988475024076,4
16004,475,5,2146.390000000001,6.163314804034642,1.6094379124341005,7.671542640136717,3
16005,13,10,2365.07,2.5649493574615367,2.302585092994046,7.76856289879668,4
16006,212,2,332.8199999999999,5.356586274672011,0.6931471805599453,5.8076018032951975,2
16007,48,7,3053.0599999999963,3.8712010109078916,1.9459101490553128,8.023899645342286,3
16008,24,15,5339.130000000005,3.1780538303479458,2.7080502011022096,8.582817997332803,4
16009,23,4,972.11,3.1354942159291497,1.3862943611198906,6.879468966781622,1
16010,246,11,1694.8600000000022,5.5053315359323625,2.3978952727983707,7.43535542053312,3
16011,9,29,5599.309999999997,2.19722457733622,3.3672958299864737,8.630398654846022,4
16012,36,5,2978.589999999999,3.58351893845611,1.6094379124341005,7.999205313164188,3
16013,4,84,56078.44000000004,1.3862943611198906,4.430816798843313,10.934506703917851,4
16014,38,5,1100.2800000000007,3.6375861597263857,1.6094379124341005,7.003319971849811,1
16015,4,3,704.2599999999995,1.3862943611198906,1.0986122886681098,6.557147606158687,1
16016,4,11,2083.400000000002,1.3862943611198906,2.3978952727983707,7.641756453550348,4
16017,48,5,1545.5800000000004,3.8712010109078916,1.6094379124341005,7.343154523415938,3
16018,40,4,698.1299999999997,3.688879454113936,1.3862943611198906,6.548405331839,1
16019,47,27,17329.159999999996,3.8501476017100575,3.2958368660043287,9.760145910675119,4
16020,17,3,851.01,2.8332133440562166,1.0986122886681098,6.746423879385649,1
16021,396,2,487.03,5.9814142112544815,0.6931471805599453,6.188325722827997,2
16022,261,1,602.63,5.564520407322693,0.0,6.401303409725177,2
16023,47,3,719.8100000000002,3.8501476017100575,1.0986122886681098,6.578987288296412,1
16024,13,3,478.7100000000003,2.5649493574615367,1.0986122886681098,6.171094986090447,1
16025,30,1,439.66,3.4011973816621555,0.0,6.0860017009319725,1
16026,44,1,236.09,3.7841896339182615,0.0,5.464213088260123,2
16027,92,15,2048.3600000000006,4.5217885770490405,2.7080502011022096,7.6247947519616845,3
16028,596,1,82.2,6.39024066706535,0.0,4.409155302062135,2
16029,39,106,109620.87000000016,3.6635616461296463,4.663439094112067,11.60478305507655,4
16030,310,1,331.2399999999999,5.736572297479192,0.0,5.802843188165499,2
16031,93,2,547.8999999999999,4.532599493153255,0.6931471805599453,6.30609278854437,1
16032,457,6,1965.7200000000007,6.124683390894206,1.791759469228055,7.583613869404541,3
16033,6,27,10608.80999999998,1.791759469228055,3.2958368660043287,9.269440066976623,4
16034,197,6,911.3199999999997,5.2832037287379885,1.791759469228055,6.814894097930849,3
16035,561,1,217.73,6.329720905522696,0.0,5.383255763064227,2
16036,88,4,2556.8400000000024,4.477336814478207,1.3862943611198906,7.846527400005276,3
16037,270,5,1509.3400000000006,5.598421958998375,1.6094379124341005,7.319427748166285,3
16038,8,3,471.78,2.079441541679836,1.0986122886681098,6.156512775231478,1
16039,424,2,456.39999999999986,6.049733455231958,0.6931471805599453,6.123369617987922,2
16040,66,7,2416.899999999999,4.189654742026425,1.9459101490553128,7.790241006243931,3
16041,31,3,3166.4,3.4339872044851463,1.0986122886681098,8.060350574848302,1
16042,23,8,2245.32,3.1354942159291497,2.079441541679836,7.716603328994142,4
16043,38,8,1856.59,3.6375861597263857,2.079441541679836,7.526496750761518,3
16044,436,1,340.8400000000001,6.077642243349033,0.0,5.831413158959755,2
16045,120,8,3434.929999999999,4.787491742782046,2.079441541679836,8.141751825991745,3
16046,563,1,235.78,6.3332796281396915,0.0,5.4628991668639815,2
16048,374,4,818.7899999999997,5.924255797414531,1.3862943611198906,6.7078276407179285,3
16049,41,6,1852.1500000000005,3.7135720667043084,1.791759469228055,7.524102405446847,3
16050,174,3,300.7000000000001,5.159055299214528,1.0986122886681098,5.706113089994483,2
16051,682,1,188.44000000000003,6.525029657843463,0.0,5.238779653831839,2
16052,55,1,362.06,4.007333185232471,0.0,5.8918099439477984,2
